	bicalutamide	bleomycin	cetuximab	cisplatin	dabrafenib	docetaxel	doxorubicin	erlotinib	etoposide	gefitinib	gemcitabine	imatinib	lapatinib	methotrexate	paclitaxel	sorafenib	sunitinib	tamoxifen	temozolomide	trametinib	veliparib	vinblastine	vinorelbine
909719	4.48928409	-0.21678166	6.47311807	2.79995514	3.245134	-5.79461111	-3.62051339	2.408565	-1.21188394	0.62518772	-4.10360487	2.743088	2.428795	-0.82832816	-3.13376	2.008625	2.381932	3.90714345	5.67188165	-2.29422969	3.99327101	-4.33971301	-5.28000882
1298223	5.27535112	3.72920374	5.90689816	2.60067668	5.27535112	-5.08812799	-1.81962297	2.408565	4.20794212	-0.55348246	-1.042294	2.743088	2.428795	0.00757501	-3.13376	2.008625	2.381932	4.58215564	6.37396341	-0.85702641	3.13821107	-5.08293181	-1.24838163
1298222	4.59147497	2.63049028	5.63872745	3.31547759	3.74291913	-6.01878811	-2.43174854	2.408565	-0.34875269	-0.36036071	-3.59485033	2.743088	2.428795	-0.70407169	-3.13376	2.008625	2.381932	3.89832779	5.69008725	0.30006921	3.97414059	-4.12762543	-5.97896283
910710	3.86944983	4.14615226	6.14040913	1.36335747	-0.29130347	-6.33115681	-0.32104597	1.43227073	1.49114071	0.03753567	-0.15758413	-1.64368108	2.53632829	-4.67654701	-4.7249067	0.38191027	0.85793577	2.58375788	4.81436473	-1.34187289	2.38304039	-7.55264056	-4.93285205
1298226	4.86014774	4.41212245	5.44730765	3.39391078	1.21232167	-6.22132774	0.95108895	2.408565	3.68524259	-0.48564031	0.99761618	2.743088	2.428795	1.29252465	-3.13376	2.008625	2.381932	4.2312941	6.17583423	-0.69236717	4.47446454	-4.89339173	-2.756146
1240121	4.20242861	-0.53724733	6.83122444	1.52370101	4.19265407	-7.99697022	-0.41674317	2.408565	3.40094648	-0.1886221	-0.7471951	2.743088	2.428795	0.13956105	-3.13376	2.008625	2.381932	3.193813	4.79042939	-4.52495973	3.23290777	-5.77231464	-2.18868684
1240215	4.49252785	3.91065645	6.86972132	2.16484858	3.70349777	-6.50203402	-2.02370016	2.408565	1.55176018	0.76826394	-2.21369975	2.743088	2.428795	1.37031823	-3.13376	2.008625	2.381932	3.08054021	4.01984067	-1.50587068	3.14237508	-5.39114594	-3.65012754
688031	3.72052182	4.78175952	6.51236733	1.51187475	4.29931236	-5.19839928	0.30768463	1.6424029	3.57491973	0.79126954	-0.77151017	2.80803577	2.1047972	-3.64634391	-3.36235434	2.84090547	1.99234011	2.91689392	5.72779813	1.92351508	4.1230032	-5.54539043	-2.77091467
1240217	4.33945491	-3.22827502	6.51971946	2.863738	4.03679534	-4.9165	-2.17458889	2.408565	-0.01879513	1.056102	0.25156186	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	3.68632356	5.7468345	-0.55786117	3.904143	-4.06394	-6.23960505
1240216	4.52795019	2.39575678	6.10132361	1.57420836	2.81626585	-6.81447692	-2.69587562	2.408565	0.24970056	0.46538724	-4.20207719	2.743088	2.428795	0.96537172	-3.13376	2.008625	2.381932	3.54498539	5.38181172	-1.80755381	4.32537262	-6.01676734	-4.59355954
1322212	5.81188666	1.666334	8.44339922	2.863738	6.37761915	-4.9165	-1.75617	2.408565	1.554173	1.056102	-2.32467	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	4.31471709	6.60000664	0.70505108	3.904143	-4.06394	-3.8381
1240210	3.89163833	5.12628392	5.30857234	2.54951167	4.27871307	-6.41198516	-1.29739518	2.408565	2.27641335	0.9907904	-0.09409967	2.743088	2.428795	-2.34260647	-3.13376	2.008625	2.381932	3.59326707	5.38502654	0.44387549	3.29286031	-5.50041586	-4.44510659
1240212	3.44961725	-0.5617929	5.28413332	0.42580714	2.99881121	-6.66646532	-2.66818034	2.408565	-0.96304469	0.76758151	-4.67702068	2.743088	2.428795	-1.09005281	-3.13376	2.008625	2.381932	3.85489024	3.48113497	-1.02602	4.04363646	-5.147302	-5.0065598
1240219	4.65792232	0.21230845	5.66136932	1.850836	2.38377006	-2.89683935	-2.63193801	2.408565	0.15985072	1.73681765	-4.94049216	2.743088	2.428795	-2.38202693	-3.13376	2.008625	2.381932	4.22656104	6.02135053	-4.55088434	3.31773012	-2.72605859	-2.78780874
1240218	5.08071425	0.54025527	4.25706052	2.54108441	4.88870879	-5.24242082	-1.25903611	2.408565	1.83360978	-0.10368418	-3.05770165	2.743088	2.428795	-2.04384204	-3.13376	2.008625	2.381932	4.47105425	6.26915607	1.21345708	4.59498379	-3.92201361	-3.61452795
1322218	4.5672426	-0.29395808	5.79941649	2.863738	2.92991313	-4.9165	-3.67249595	1.7711791	-0.72747016	1.056102	-6.59720327	2.98798069	2.98850835	-0.5407	-4.01394864	2.69486207	1.944148	3.87239573	4.87878892	0.04970043	3.904143	-4.06394	-5.53544025
1240161	4.376683	0.03864271	5.988034	1.58335344	3.245134	-8.01233199	-4.39155322	2.408565	-0.95252123	-1.78374601	-5.2664583	2.743088	2.428795	-4.31155108	-3.13376	2.008625	2.381932	3.94388037	5.5339	-1.02602	3.29730196	-6.01125002	-5.87780667
724831	3.00220224	-0.25976671	7.1543919	2.863738	2.0462937	-4.9165	-3.2175458	2.408565	0.79824312	1.056102	-5.49280125	3.70411037	2.428795	-0.5407	-3.13376	2.92356608	2.381932	3.81526876	5.13147102	-3.309114	3.904143	-4.06394	-4.10953015
724834	3.97121198	1.0337727	5.5795603	2.72346719	1.77587173	-4.82829962	-2.97726446	2.408565	-0.1878734	2.11957446	-5.18297171	2.743088	2.428795	0.97610481	-3.13376	2.008625	2.381932	4.295741	5.56058758	-4.13169944	4.35710766	-3.70316212	-4.56444979
1240198	5.02584236	2.4254724	6.86070743	2.53230222	4.52152821	-5.40930106	-1.72528882	2.408565	2.84200671	-1.20984526	-1.95055544	2.743088	2.428795	-1.8454967	-3.13376	2.008625	2.381932	4.68571461	5.97059105	-1.08749467	3.58102272	-4.67322998	-3.42212415
1240199	4.376683	7.58156792	5.988034	5.28054011	5.71441603	-1.05158259	1.72201068	2.408565	7.02549857	1.91829642	3.39134064	2.743088	2.428795	2.64347194	-3.13376	2.008625	2.381932	5.63698769	7.42874716	0.79993694	5.75853968	-0.2573078	0.06927909
1240196	3.40595268	2.11961991	5.10014839	4.32083187	4.00816767	-5.54685888	-3.29383248	2.408565	-0.2062569	-0.53487519	-4.69595621	2.743088	2.428795	0.31329539	-3.13376	2.008625	2.381932	4.44767801	5.21767405	-0.08454579	3.38551772	-4.03175179	-4.45822216
1240197	4.34211552	1.25196572	6.97984266	3.78790385	-3.67230161	-4.68511636	-1.69594225	2.408565	0.34516054	2.28623673	-3.04594514	2.743088	2.428795	1.6061606	-3.13376	2.008625	2.381932	4.16513436	5.55481635	-6.37596221	3.84595251	-3.79095571	-3.65909316
1240192	4.25044385	4.41453718	5.7508033	2.47680887	3.5033027	-6.01034558	-0.04570887	2.408565	2.72243419	1.84178257	1.29131211	2.743088	2.428795	0.50952003	-3.13376	2.008625	2.381932	4.18876286	5.98052233	0.39135562	4.03287856	-5.35377367	-4.58873414
1240193	4.12793672	5.05384091	5.57712459	4.1678656	4.10887478	-3.62101378	-2.16286463	2.27633692	2.00140546	1.16599048	-3.11228609	2.56528799	2.57830151	0.27463035	-4.82206066	1.4876085	1.36795612	3.34258549	5.24057694	1.77531278	3.49154742	-3.24946321	-5.74110345
1240190	4.71233978	0.48562418	6.76237126	3.36269618	3.80799469	-6.08723974	-3.38018911	2.408565	-0.33318901	1.66227736	-5.40370301	2.743088	2.428795	-1.81482532	-3.13376	2.008625	2.381932	3.6658	5.9574797	-3.49348065	4.29999528	-5.5648798	-6.18456266
1240191	0.11271686	1.36554827	1.90243935	2.56878705	1.13331595	-5.96637023	-1.87062342	2.408565	0.56834308	1.65349242	-3.28644587	2.743088	2.428795	0.87600528	-3.13376	2.008625	2.381932	3.6658	1.05747381	0.78305742	3.57847381	-4.308956	-4.20294865
909257	4.00092764	1.666334	5.24734984	1.98846626	2.18146779	-5.681246	-1.75617	2.408565	1.554173	0.67729279	-2.32467	2.743088	2.428795	-1.66329914	-3.13376	2.008625	2.381932	3.42592523	5.25187722	-0.85483619	3.70140615	-4.78598901	-3.8381
909256	3.48212365	0.71180291	5.41261845	4.149707	3.35633863	-5.51659826	-4.5201361	2.74207651	-2.23846883	0.7132835	-4.79790957	2.73625994	-2.87252209	0.43146719	-5.76929458	1.27195594	1.95446774	2.8825859	5.3839687	1.57214447	3.65841356	-3.82626223	-5.98952762
909255	4.376683	0.73292223	5.988034	0.65271913	3.245134	-7.26485715	-4.44291232	2.408565	-2.11862797	0.73380383	-4.91671881	2.743088	2.428795	-0.10770166	-3.13376	2.008625	2.381932	3.6658	5.5339	-1.02602	3.18656572	-5.04730702	-5.76553509
905951	4.15672835	1.666334	7.16244499	3.39025551	4.61267449	-5.8392666	-1.75617	2.408565	1.554173	2.71287605	-2.32467	2.743088	2.428795	1.8144907	-3.13376	2.008625	2.381932	3.0930781	5.06242618	-0.38889136	4.9623127	-3.26228586	-3.8381
909253	4.01189966	5.12737263	5.91190828	3.43021231	3.02815321	-3.5078233	1.27773522	2.44112107	4.43904967	0.67134387	1.504897	2.44129	2.38264712	-1.56979184	-0.53139103	2.98120509	3.67655645	3.33831354	4.18231067	-1.02602	3.05161659	-4.08439558	-1.08193071
909252	3.98274514	1.95029034	6.04001351	1.23309221	3.245134	-4.03627377	-2.88767851	2.58502192	-0.06797888	1.11994265	-4.83231127	2.51894959	2.1912147	-4.0682121	-1.19174404	1.93436929	2.76669001	3.46249822	4.33856908	1.09930519	3.51537508	-4.79129606	-5.1204733
909251	3.82584371	1.20033362	5.8536091	2.16790884	3.96957435	-3.04278811	-3.00762278	2.408565	-0.91775424	1.00006767	-4.02111828	2.743088	2.428795	-3.6546776	-3.13376	2.008625	2.381932	3.27642717	5.04631034	1.66698926	2.96202623	-4.10585858	-4.73802195
909250	5.57242076	1.23098307	7.43271143	1.31653529	4.82665235	-2.97958787	-1.82967478	-0.38415935	2.35159323	0.07555043	-4.16938902	4.05790893	0.3586634	-0.12411908	-2.34201349	1.95058579	1.72345873	4.82080586	6.67103305	0.19925676	1.73758344	-2.86871589	-3.19941284
907000	4.49358616	-1.31882462	5.21321959	1.03977579	4.43424721	-6.11451169	-4.5057315	2.408565	-0.48424504	1.10059203	-5.52282298	2.743088	2.428795	-0.72313174	-3.13376	2.008625	2.381932	3.80049454	5.59225401	-0.49172918	3.87017265	-5.63513975	-5.22853346
906864	4.36146039	0.0534122	6.03423031	1.74274528	4.29195752	-7.55748436	-1.24539328	2.408565	1.45883793	1.13585044	-2.18428996	2.743088	2.428795	-0.00226131	-3.13376	2.008625	2.381932	3.12460485	4.71343397	-1.15772835	3.59345673	-4.50789704	-2.17447453
909976	3.92211074	1.95403693	6.34985145	3.24463866	4.03108561	-2.16674857	-2.17752097	2.49479332	-0.02451528	0.70314602	-3.37796199	2.87148461	2.90545523	-0.64313565	-3.34905443	1.48384506	2.62039126	3.7236048	5.08964951	2.15285771	3.34926287	-4.19511985	-4.70146911
1290722	4.87900728	2.27108411	5.46992982	2.09868478	2.53383505	-6.3365356	-3.41798143	2.408565	0.38341197	1.98055235	-3.55775434	2.743088	2.428795	0.91147462	-3.13376	2.008625	2.381932	4.1858601	5.31183639	-4.98431737	4.26763267	-3.74891102	-3.24817742
1290724	4.54627152	2.43809937	6.2798491	2.67775861	4.02225191	-6.04403533	1.07952512	2.408565	2.4371399	2.14929256	0.05010761	2.743088	2.428795	1.1565247	-3.13376	2.008625	2.381932	3.43416646	5.55687438	-0.51988898	4.18691999	-5.49697626	-3.09959435
1323913	4.06633866	0.92955715	5.67196278	1.10840125	1.53395533	-5.46642002	-2.82581857	2.34079389	-1.23520053	1.130049	-5.74636599	2.51593973	2.51633493	-4.47422757	-2.52804283	0.95543383	0.76654816	2.65579025	4.53461635	-5.63725035	3.3277862	-6.80952923	-6.71703613
909977	4.66095665	4.34554093	7.09351103	3.20451243	4.78430093	-6.0151392	0.17775459	2.408565	2.34678407	-0.30672903	2.92245431	2.743088	2.428795	0.14639792	-3.13376	2.008625	2.381932	4.32924502	6.61078084	1.13565562	4.90560338	-4.21393555	-4.09975109
905952	4.0760285	-0.33500867	5.892388	1.4322978	2.20240629	-5.47552257	-3.96191786	2.18248764	-1.68398698	0.57918762	-3.9908231	2.59349017	2.35838667	-5.26382999	-4.67003399	1.92802828	1.52470363	2.20715051	4.35124257	1.0927462	2.81393133	-6.29836262	-5.37226235
924151	3.94532834	3.67137469	6.05699749	2.863738	-2.80428041	-4.9165	-0.88287372	2.408565	2.93081119	1.056102	-0.6937712	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	3.54704152	6.05423378	-5.43751407	3.904143	-4.06394	-3.53835638
907321	3.48838394	0.66720148	4.95165124	1.28642125	4.01473224	-6.78153591	-4.0747697	2.408565	-0.4366457	-0.25040505	-6.95575319	2.743088	2.428795	-2.74963293	-3.13376	2.008625	2.381932	3.56061281	3.22752579	0.10054882	2.7684515	-5.38200226	-5.88981413
907320	4.38514848	0.84820926	3.04274702	3.18237199	4.33072322	-6.55125645	-3.17753711	2.408565	0.70840235	-1.33036427	-4.01674369	2.743088	2.428795	-3.00772119	-3.13376	2.008625	2.381932	3.76044853	5.67381308	-1.28530633	3.35065301	-4.5083548	-4.82007526
907323	3.54369313	3.00446356	6.3318763	2.00525361	0.24502313	-4.12146884	-2.09360723	2.42272866	0.19712487	1.52434327	-4.9448099	2.34250576	2.20114118	-4.8858106	-3.16157096	1.08915247	1.6663178	3.36078448	2.07617883	1.9477581	3.56554906	-5.30684797	-3.55443748
910861	2.92025677	4.21848533	6.51418538	4.70539692	2.98057561	-5.11523407	0.26541256	3.10152241	4.95486074	1.56110904	2.43197605	2.69629959	2.65162263	-1.90955313	0.10969218	2.89616766	4.23554339	3.72390456	5.68563507	1.23720377	3.98836152	-5.85877463	-1.88411859
906862	4.35717221	5.15896017	6.22923215	2.30002564	4.30399711	-6.13826628	-0.2421153	2.65353445	3.91356152	1.42069394	0.89560309	2.8069883	1.7254848	-0.27324194	-3.52019865	1.51937035	1.8678991	2.76200455	5.45359621	1.46887899	3.72325658	-4.01776292	-2.5025344
683665	4.07992524	0.47421449	6.29444658	2.80726853	2.54454821	-4.91872742	-3.03711635	2.43658649	-0.71211916	1.46485498	-4.40897203	2.86829207	2.6841806	-2.60427313	-3.64728727	3.50055842	2.16721831	2.96832107	4.85884045	0.92167356	3.79260045	-5.12313822	-4.54428601
683667	4.376683	3.34602137	5.988034	1.75755919	3.245134	-6.34303189	-1.0296149	2.408565	3.19152583	1.17482475	-0.3997113	2.743088	2.428795	-1.30059452	-3.13376	2.008625	2.381932	3.70926003	5.5339	-1.02602	2.3010726	-5.32904165	-4.20269402
1327774	3.73570641	2.19865584	5.76195566	1.42922973	3.87705027	-4.86188294	-2.93060217	1.60755879	-0.80429438	0.75518204	-6.60307773	2.07721548	2.02345866	-3.99435086	-5.06211774	1.00552943	0.84978969	3.05905791	4.65781202	1.56005683	3.1962096	-6.23696087	-6.31258635
1327775	4.1786917	3.30927169	6.19191078	4.36917755	2.40488272	-4.29971125	-1.07828943	2.408565	2.23831815	1.36044309	-1.3275834	2.75803098	2.428795	-1.66428098	-5.41735852	2.008625	0.97190304	3.0339772	5.05924333	-4.1362411	3.67603037	-4.59395934	-5.73013837
1327773	4.28329087	1.666334	6.17183688	2.79642853	3.8734127	-4.70317619	-1.75617	2.408565	1.554173	1.31338446	-2.32467	2.743088	2.428795	-1.77574086	-3.13376	2.008625	2.381932	2.73010373	4.63945312	1.98521704	3.52775487	-5.47458463	-3.8381
1327771	3.79007323	0.4174385	6.60510871	1.41542156	1.57709386	-4.31075738	-1.86370247	2.40594322	1.38861726	-0.29254633	-4.67046056	-0.62199263	2.76078204	-2.67702425	-3.13376	1.94079124	2.381932	2.86874811	5.30463737	-4.60011528	2.50157891	-5.44538037	-4.07823395
946382	4.41783852	2.33949906	7.33591204	2.863738	5.26355433	-4.9165	-1.88605339	2.408565	1.5748095	1.056102	-1.11814149	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	4.68236516	4.8578459	2.54060602	3.904143	-4.06394	-4.41946527
687455	5.02248759	-2.71791956	6.75943951	2.71829922	2.92582406	-3.93303971	-0.19393842	2.408565	4.04858909	2.1427127	1.86036582	2.743088	2.428795	-1.16844661	-3.13376	2.008625	2.381932	4.32973099	6.11955312	-1.97730624	4.24844089	-2.7910719	-2.35766614
925338	4.69237208	4.76980681	6.66268216	2.863738	4.44323993	-4.9165	-0.56807605	2.408565	2.52459891	1.056102	2.2656945	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	4.24144457	6.08318188	2.6819845	3.904143	-4.06394	-2.76805044
925339	4.95364722	3.17483964	5.72714579	5.06959547	-4.15787474	-4.72961735	-2.16997593	2.61636427	1.69841824	0.79099154	-0.08451048	3.44516635	2.80427743	0.99318453	-3.32951943	2.82430222	1.94574999	3.16520829	5.68785614	-6.43658253	3.78672543	-4.17574396	-3.95710105
906869	4.376683	2.27718983	5.988034	3.19052443	3.245134	-3.55488233	-0.25700495	-0.0442935	-0.03055719	-0.1378145	-2.33927063	3.53025348	1.55233474	1.17375462	-1.86796242	1.94549559	4.74294614	3.6658	5.5339	-1.02602	4.47649234	-2.92652335	-3.23529968
1303897	4.376683	1.89150352	5.988034	2.3328922	4.59431579	-4.42046241	-2.03346206	3.05529499	0.53905581	1.68202362	-3.62500914	3.06625674	2.94810388	-1.18598814	-3.59148588	3.05421262	3.40669763	3.80651427	5.04390553	1.7351043	3.97312388	-4.47058386	-4.11034873
1303896	4.24988539	1.666334	6.08530285	2.84178917	3.49265977	-4.60431759	-1.75617	-1.2231684	-1.80863867	0.78625708	-2.32467	2.00582515	2.59850206	-1.98399642	-5.96974356	0.5165818	-0.52199591	2.65379986	5.33347054	1.4035213	3.61821467	-4.37438696	-6.3368425
1331036	1.72654346	0.62909251	5.57997506	1.63832046	-0.02726364	-6.53526012	-5.32317474	2.408565	-2.66590066	0.14332374	-6.68078478	2.743088	2.428795	-3.59388937	-3.13376	2.008625	2.381932	2.39906194	3.14606052	-4.95429669	2.98818459	-6.36357082	-6.15718902
946367	5.47952352	1.666334	6.81539911	2.47966131	3.9992937	-6.10344344	-1.75617	2.2367349	2.74036065	2.08269433	-2.32467	3.10228025	2.19409245	1.45320292	-2.57046866	0.85469546	3.53364861	4.79670668	6.58846615	-1.88098399	4.22791966	-4.70235811	-4.28697607
1331034	3.4205855	3.07812222	5.26985011	2.86643024	-0.3921233	-4.84691901	-2.47596224	1.93682564	-0.84396731	0.51155522	-4.37562038	1.95736181	1.55183588	-1.83149738	-4.43830941	1.04672617	0.93876083	2.37088508	4.22636905	1.07667527	2.2445523	-5.39447342	-6.27529478
1331035	3.53691631	3.01468647	5.42094615	3.54134515	3.53691141	-3.14222931	-1.43896174	-0.20854189	2.83311708	0.31991915	0.17566838	1.93296338	1.91749075	-0.36961712	-4.75294264	0.93233138	1.04463019	2.84172285	4.51959174	1.23432632	2.8492503	-2.61475999	-3.62139742
1331032	4.32457473	-0.19489377	6.66620919	2.21102451	4.04338662	-2.97259106	-2.51077492	2.8622024	0.57068658	1.96639163	-4.95067785	3.41465963	3.38933957	-2.43270558	-3.90278613	2.16853079	2.42556505	3.17230569	4.40358954	0.79665158	4.11812	-3.46326795	-4.52292344
1331033	3.33254896	1.666334	5.27840699	2.863738	3.3945322	-4.9165	-1.75617	2.408565	-1.2597814	1.056102	-2.32467	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	2.63800704	4.49374267	0.98267468	3.904143	-4.06394	-5.96566423
946360	4.1367364	2.29960384	6.79275273	2.863738	5.38021872	-4.9165	-1.55559621	2.408565	0.81053645	1.056102	-2.84323832	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	4.50470353	6.21887895	1.01866924	3.904143	-4.06394	-4.10244598
946361	4.69062725	0.37522054	5.99360958	2.71889139	2.93102077	-6.27627268	-4.51400859	2.408565	-0.55403183	1.55473077	-5.96498377	2.743088	2.428795	-1.2262364	-3.13376	2.008625	2.381932	3.9288578	5.86870715	-4.82403904	3.68905431	-5.27281899	-5.9938769
687568	3.54173154	-0.46924088	5.57451472	0.71588091	2.89332131	-5.02857839	-1.32174678	3.28693376	0.39745239	1.96698632	-5.33361779	3.571787	3.55806759	1.30090839	-3.20021247	1.86159661	0.19450322	3.94414348	5.06380984	-1.69164857	3.13669921	-3.14903709	-2.06083351
1331038	4.0806774	0.61723072	6.42799771	2.863738	4.28302529	-4.9165	-3.67282676	1.58942835	-1.13972009	1.056102	-4.96143516	3.02005713	1.23728928	-0.5407	-4.04889926	0.22010936	1.21646086	3.48744748	5.14290476	0.80882921	3.904143	-4.06394	-4.51028861
946369	5.13708129	1.666334	6.82906089	3.34935177	5.05490152	-6.04455894	-1.75617	3.22851935	3.359582	1.64856526	-2.32467	2.8725504	1.89106766	-0.04401247	-2.16193193	2.42666205	4.22806585	3.31349932	6.3690639	-0.43684323	4.79730668	-4.80527721	-3.01830493
910567	4.92372204	0.40581778	6.40049743	1.99639141	4.69134293	-1.65006274	-2.68788555	3.0464597	1.60534755	2.03881672	-3.44059707	2.25125663	2.4666456	-1.09998721	-0.93265105	2.06222288	4.50316611	4.20371343	3.60146042	2.52036518	4.34140181	-3.59993858	-2.85536075
724874	5.3021757	6.88097125	6.35808632	5.55132644	2.41601972	-3.45842826	2.89020312	2.408565	6.31473999	2.62231648	3.68389568	2.743088	2.428795	1.28024758	-3.13376	2.008625	2.381932	4.7974736	6.12193478	-6.08427676	5.14937107	-1.65230364	0.64389906
687777	4.90965136	2.05393559	6.33976915	5.13943131	5.16444467	-2.68192605	-3.04921362	2.408565	-0.45972317	0.99559638	-3.75973405	2.743088	2.428795	1.0471205	-3.13376	2.008625	2.381932	4.04846901	6.11541396	-0.64193697	4.08179272	-1.06945451	-3.95386712
910569	4.03303502	1.28950561	6.33877403	2.65749788	4.44884999	-2.16920467	-0.729197	2.66845944	2.06697995	1.45976293	-2.93598252	2.82591975	2.68228121	-3.88892161	-1.79393591	1.35173718	1.62565121	3.44070049	4.73718335	2.13083728	3.70194572	-2.81420897	-1.26007525
910568	4.376683	1.49518125	5.988034	0.7032513	2.94804773	-6.85855394	-2.70989242	2.98341619	-2.36679655	1.80590649	-4.93639894	-1.46887321	3.18981104	-4.0327989	-3.00542115	-1.59043542	-2.64756817	3.99978484	5.75859472	-3.5170966	3.18482934	-6.00096065	-6.65345395
906814	4.7543895	1.50846331	6.63229384	2.863738	4.43683103	-4.9165	0.26502816	2.408565	3.4748354	1.056102	1.93498727	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	4.110912	5.89916508	-4.21452723	3.904143	-4.06394	-2.23166151
906815	4.22969886	2.69146952	6.56358333	3.03797519	3.245134	-4.65997078	-1.58657661	2.408565	3.12865495	1.85653203	-2.36184817	2.743088	2.428795	-1.60430805	-3.13376	2.008625	2.381932	4.11862543	4.95887037	-4.32519369	4.21702906	-4.07712306	-3.52144472
925348	4.52888915	-0.18123505	6.09829251	2.863738	4.39201534	-4.9165	-2.45459103	2.408565	0.85022599	1.056102	-3.83098092	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	4.21750979	6.19168337	-2.41639309	3.904143	-4.06394	-5.33793406
